COD_DISCIPLINA;NOME_DISCIPLINA;COD_TURMA;VAGAS_OFERECIDAS;DIA_SEMANA;HR_INICIO;HR_FIM;TIPO_AULA;COD_CURSO;NOME_DEPTO;PERIODO
TEB006;CONTROLE DE QUALIDADE NA INDÚSTRIA DE BIOPRODUTOS;A;10;6ª feira;15:30:00;17:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB040;Fundamentos de Química Analítica Aplicada à Biotecnologia I;A;16;3ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB040;Fundamentos de Química Analítica Aplicada à Biotecnologia I;A;16;3ª feira;13:30:00;15:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB040;Fundamentos de Química Analítica Aplicada à Biotecnologia I;B;16;3ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB040;Fundamentos de Química Analítica Aplicada à Biotecnologia I;B;16;3ª feira;15:30:00;17:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;A;5;3ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;A;5;2ª feira;13:30:00;17:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;B;5;3ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;B;5;3ª feira;17:30:00;21:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;C;5;3ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;C;5;3ª feira;17:30:00;21:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;D;5;3ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;D;5;4ª feira;13:30:00;17:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;E;5;3ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB054;Processos Fermentativos Industriais: Fundamentos e Aplicações;E;5;4ª feira;13:30:00;17:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB058;Bioreatores: Projeto e Modelagem;A;35;4ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB058;Bioreatores: Projeto e Modelagem;A;35;2ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB059;Matemática Aplicada à Biotecnologia I;A;35;4ª feira;07:30:00;09:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB059;Matemática Aplicada à Biotecnologia I;A;35;2ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB060;Instrumentação e Controle em Bioprocessos;A;40;3ª feira;15:30:00;18:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB063;Estágio em Indústria de Biotecnologia;A;20;;;;;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB065;Biotecnologia de Biomassa;A;16;5ª feira;13:30:00;15:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB065;Biotecnologia de Biomassa;A;16;3ª feira;13:30:00;15:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB065;Biotecnologia de Biomassa;B;16;3ª feira;13:30:00;15:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB065;Biotecnologia de Biomassa;B;16;5ª feira;15:30:00;17:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB070;Fundamentos de Engenharia de Bioprocessos;A;45;3ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB159;Operações Unitárias Aplicadas à Separação de Bioprodutos II;A;40;2ª feira;17:30:00;19:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB160;Projeto de Indústria de Biotecnologia I;A;40;5ª feira;09:30:00;11:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB162;Tecnologia da Produção de Bioagrocombustíveis;A;10;6ª feira;13:30:00;15:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB162;Tecnologia da Produção de Bioagrocombustíveis;A;10;6ª feira;15:30:00;17:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB214;Modelagem e Simulação de Bioprocessos;A;10;4ª feira;13:30:00;15:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB214;Modelagem e Simulação de Bioprocessos;A;10;4ª feira;15:30:00;17:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB214;Modelagem e Simulação de Bioprocessos;B;10;4ª feira;13:30:00;15:30:00;Teórica;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TEB214;Modelagem e Simulação de Bioprocessos;B;10;4ª feira;17:30:00;19:30:00;Prática;24A;Departamento de Engenharia de Bioprocessos e Biotecnologia;1o. Semestre de 2017
TP002;Economia;PA;65;4ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP002;Economia;PA;65;2ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP003;Sistemas de Produção I;PA;65;6ª feira;07:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP006;Gestão da Segurança e Saúde no Trabalho;PA;65;4ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP006;Gestão da Segurança e Saúde no Trabalho;PA;65;2ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP008;Engenharia Econômica;PA;65;3ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP008;Engenharia Econômica;PA;65;5ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP008;Engenharia Econômica;PB;30;5ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP008;Engenharia Econômica;PB;30;3ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP014;Ergonomia II;PA;21;4ª feira;17:30:00;21:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP017;Programação da Produção II;PA;73;2ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP017;Programação da Produção II;PA;73;3ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP019;Logística;PA;50;6ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP019;Logística;PA;50;5ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP019;Logística;PB;50;5ª feira;13:30:00;17:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;ADR;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;ARI;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;CLE;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;IZA;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;JAN;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;KLE;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;MAR;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;MEN;10;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;NIC;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;ROB;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;RUT;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP021;Estágio Supervisionado I;VOL;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;ADR;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;ARI;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;FAB;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;IZA;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;JAN;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;MAR;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;MEN;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;NIC;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;ROB;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP022;Estágio Supervisionado II;RUT;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP031;Tópicos de Engenharia de Produto II;PA;10;5ª feira;17:30:00;21:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP034;Tópicos de Pesquisa Operacional |;PA;7;4ª feira;13:30:00;17:30:00;Teórica;26A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP052;Pesquisa Operacional I;A;30;4ª feira;17:30:00;20:30:00;Teórica;26A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP052;Pesquisa Operacional I;A;30;2ª feira;17:30:00;20:30:00;Teórica;26A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP052;Pesquisa Operacional I;EST;40;2ª feira;17:30:00;19:30:00;Teórica;16A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP052;Pesquisa Operacional I;EST;40;4ª feira;17:30:00;19:30:00;Teórica;16A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP056;Tópicos de Engenharia de Produção VII;PA;20;5ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP059;Introdução à Prática Profissional;PA;65;3ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP059;Introdução à Prática Profissional;PA;65;5ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP060;Informática para Engenharia de Produção;PA;36;4ª feira;13:30:00;15:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP060;Informática para Engenharia de Produção;PA;36;2ª feira;13:30:00;15:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP060;Informática para Engenharia de Produção;PB;35;6ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP060;Informática para Engenharia de Produção;PB;35;3ª feira;15:30:00;17:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP061;Gestão de Pessoas;PA;65;3ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP061;Gestão de Pessoas;PA;65;5ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP064;Ciência dos Materiais para Engenharia de Produção;PA;65;4ª feira;13:30:00;15:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP064;Ciência dos Materiais para Engenharia de Produção;PA;65;2ª feira;13:30:00;15:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP065;Tecnologia da Decisão I;PA;40;3ª feira;15:30:00;19:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP066;Tecnologia da Decisão II;PA;75;5ª feira;13:30:00;15:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP066;Tecnologia da Decisão II;PA;75;3ª feira;13:30:00;15:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP068;Processos de Fabricação para Engenharia de Produção;PA;65;6ª feira;07:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP069;Gestão da Qualidade;PA;65;4ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP069;Gestão da Qualidade;PA;65;2ª feira;09:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP073;Sistemas de Medição e Metrologia;PA;76;6ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP073;Sistemas de Medição e Metrologia;PA;76;5ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP074;Gestão Ambiental para Engenharia de Produção;PA;68;3ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP074;Gestão Ambiental para Engenharia de Produção;PA;68;2ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP075;Projeto de Instalações Industriais e de Serviço;PA;67;4ª feira;07:30:00;11:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;ADR;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;ARI;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;FAB;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;IZA;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;JAN;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;KLE;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;MAR;7;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;MEN;7;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;NIC;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;ROB;6;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;RUT;6;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP080;Trabalho de Conclusão de Curso I;VOL;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP081;Trabalho de Conclusão de Curso II;ADR;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP081;Trabalho de Conclusão de Curso II;ARI;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP081;Trabalho de Conclusão de Curso II;CLE;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP081;Trabalho de Conclusão de Curso II;IZA;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP081;Trabalho de Conclusão de Curso II;JAN;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP081;Trabalho de Conclusão de Curso II;KLE;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP081;Trabalho de Conclusão de Curso II;NIC;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP081;Trabalho de Conclusão de Curso II;RUT;5;;;;;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TP082;Tópicos de Engenharia de Produção VIII;PA;15;2ª feira;13:30:00;17:30:00;Teórica;20A;Departamento de Engenharia de Produção;1o. Semestre de 2017
TE033;CENTRAIS ELETRICAS;A;60;4ª feira;09:30:00;10:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE033;CENTRAIS ELETRICAS;A;60;2ª feira;09:30:00;10:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE040;INTRODUCAO A ENGENHARIA ELETRICA;A;51;2ª feira;09:30:00;11:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE042;LABORATORIO DE ENGENHARIA ELETRICA I;A;24;2ª feira;09:30:00;11:30:00;Prática;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE042;LABORATORIO DE ENGENHARIA ELETRICA I;B;24;4ª feira;09:30:00;11:30:00;Prática;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE043;TECNICAS ANALITICAS PARA ENGENHARIA ELETRICA;A;60;3ª feira;07:30:00;09:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE043;TECNICAS ANALITICAS PARA ENGENHARIA ELETRICA;A;60;5ª feira;07:30:00;09:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE044;ELETRICIDADE E MAGNETISMO;A;60;2ª feira;15:30:00;17:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE044;ELETRICIDADE E MAGNETISMO;A;60;4ª feira;15:30:00;17:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE045;CIRCUITOS ELETRICOS II;A;0;5ª feira;09:03:00;11:03:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE045;CIRCUITOS ELETRICOS II;A;0;3ª feira;09:03:00;11:03:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE045;CIRCUITOS ELETRICOS II;B;60;5ª feira;09:30:00;11:30:00;Prática;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE045;CIRCUITOS ELETRICOS II;B;60;3ª feira;09:30:00;11:30:00;Prática;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE046;DISPOSITIVOS ELETRONICOS;A;0;2ª feira;09:03:00;11:03:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE046;DISPOSITIVOS ELETRONICOS;A;0;4ª feira;09:03:00;11:03:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE046;DISPOSITIVOS ELETRONICOS;B;60;2ª feira;09:30:00;11:30:00;Prática;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE046;DISPOSITIVOS ELETRONICOS;B;60;4ª feira;09:30:00;11:30:00;Prática;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE047;LABORATORIO DE ENGENHARIA ELETRICA II;A;24;3ª feira;13:30:00;15:30:00;Prática;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE047;LABORATORIO DE ENGENHARIA ELETRICA II;B;24;5ª feira;13:30:00;15:30:00;Prática;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE048;MODELAGEM DE SISTEMAS ELETRICOS;A;60;4ª feira;13:30:00;15:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE048;MODELAGEM DE SISTEMAS ELETRICOS;A;60;2ª feira;13:30:00;15:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
TE050;ELETRONICA DIGITAL I;A;60;4ª feira;07:30:00;09:30:00;Teórica;03A;Departamento de Engenharia Elétrica;1o. Semestre de 2017
